Brand,Price,Mileage,EngineV,Year
Mercedes-Benz," $22,000.00 ",110,1.8,2011
Toyota," $11,500.00 ",110,1.6,2011
Mitsubishi," $17,800.00 ",111,2.4,2011
BMW," $24,100.00 ",112,3.0,2011
Volkswagen," $11,900.00 ",112,2.0,2011
Renault," $10,600.00 ",113,1.5,2011
Mercedes-Benz," $46,700.00 ",115,5.5,2011
BMW," $37,200.00 ",115,3.0,2011
Mercedes-Benz," $15,000.00 ",115,2.2,2011
Volkswagen," $14,100.00 ",115,2.0,2011
Volkswagen," $16,200.00 ",116,2.0,2011
BMW," $34,900.00 ",117,3.0,2011
Toyota," $26,900.00 ",118,2.7,2011
Volkswagen," $12,500.00 ",118,1.6,2011
Volkswagen," $9,999.00 ",118,1.2,2011
Toyota," $28,900.00 ",120,3.5,2011
Toyota," $18,300.00 ",120,2.0,2011
Audi," $22,800.00 ",122,2.0,2011
Mercedes-Benz," $31,500.00 ",123,2.2,2011
Volkswagen," $18,500.00 ",125,2.0,2011
Volkswagen," $8,999.00 ",125,1.6,2011
Toyota," $13,500.00 ",126,4.0,2011
Volkswagen," $12,900.00 ",127,1.6,2011
Renault," $6,500.00 ",127,1.5,2011
Renault," $8,300.00 ",127,1.5,2011
Renault," $12,800.00 ",127,1.5,2011
BMW," $42,000.00 ",128,4.4,2011
Volkswagen," $14,999.00 ",128,1.4,2011
BMW," $37,000.00 ",130,3.0,2011
Mitsubishi," $19,800.00 ",130,2.5,2011
Volkswagen," $10,650.00 ",130,2.0,2011
Toyota," $17,595.00 ",131,2.0,2011
BMW," $26,999.00 ",131,2.0,2011
Renault," $11,000.00 ",131,1.5,2011
Volkswagen," $28,000.00 ",132,2.0,2011
Volkswagen," $35,900.00 ",132,2.0,2011
Volkswagen," $11,900.00 ",132,1.4,2011
Renault," $6,600.00 ",134,1.5,2011
Mitsubishi," $20,000.00 ",135,2.5,2011
Volkswagen," $30,000.00 ",135,2.0,2011
Volkswagen," $9,000.00 ",135,1.6,2011
Volkswagen," $19,300.00 ",136,2.0,2011
Renault," $10,750.00 ",136,1.5,2011
Mercedes-Benz," $35,500.00 ",137,3.0,2011
Renault," $10,300.00 ",138,2.0,2011
Mitsubishi," $19,000.00 ",139,2.4,2011
Volkswagen," $15,880.00 ",139,1.4,2011
Mercedes-Benz," $42,500.00 ",140,5.5,2011
Volkswagen," $10,600.00 ",140,2.0,2011
Renault," $4,999.00 ",140,1.4,2011
Renault," $8,300.00 ",141,2.0,2011
BMW," $47,777.00 ",142,3.0,2011
Volkswagen," $8,400.00 ",143,1.6,2011
Mercedes-Benz," $27,300.00 ",144,2.14,2011
Volkswagen," $8,800.00 ",145,2.0,2011
Volkswagen," $18,700.00 ",145,2.0,2011
Volkswagen," $12,900.00 ",145,1.6,2011
Volkswagen," $16,900.00 ",145,1.4,2011
Toyota," $54,000.00 ",147,4.5,2011
BMW," $32,500.00 ",148,3.0,2011
Mercedes-Benz," $28,500.00 ",148,2.2,2011
Volkswagen," $9,600.00 ",148,1.6,2011
Renault," $6,300.00 ",149,1.5,2011
Volkswagen," $44,000.00 ",150,4.2,2011
Renault," $12,500.00 ",150,1.5,2011
Renault," $10,200.00 ",151,1.5,2011
Audi," $16,400.00 ",152,2.0,2011
Mitsubishi," $12,800.00 ",153,1.6,2011
Volkswagen," $18,000.00 ",155,2.0,2011
Volkswagen," $12,700.00 ",156,1.6,2011
Toyota," $27,800.00 ",157,3.5,2011
BMW," $28,700.00 ",160,3.0,2011
BMW," $28,700.00 ",160,3.0,2011
BMW," $34,500.00 ",160,3.0,2011
Volkswagen," $12,999.00 ",160,2.0,2011
Renault," $11,300.00 ",160,1.5,2011
Audi," $15,900.00 ",160,1.4,2011
Volkswagen," $17,500.00 ",160,1.4,2011
Mercedes-Benz," $23,500.00 ",161,2.2,2011
Volkswagen," $22,800.00 ",161,2.0,2011
Renault," $11,900.00 ",162,2.3,2011
BMW," $34,600.00 ",163,5.0,2011
Toyota," $35,500.00 ",165,4.0,2011
Volkswagen," $21,900.00 ",166,2.0,2011
Volkswagen," $8,900.00 ",167,2.0,2011
Volkswagen," $12,650.00 ",167,2.0,2011
Volkswagen," $12,800.00 ",167,1.6,2011
Volkswagen," $12,350.00 ",167,1.4,2011
Volkswagen," $8,599.00 ",169,1.6,2011
Audi," $46,000.00 ",170,4.2,2011
BMW," $27,900.00 ",170,3.0,2011
Mercedes-Benz," $23,500.00 ",170,2.2,2011
Volkswagen," $6,800.00 ",170,2.0,2011
BMW," $27,500.00 ",170,2.0,2011
BMW," $27,800.00 ",170,2.0,2011
BMW," $28,000.00 ",170,2.0,2011
BMW," $29,000.00 ",170,2.0,2011
Volkswagen," $40,000.00 ",170,2.0,2011
Volkswagen," $14,900.00 ",170,1.6,2011
Mercedes-Benz," $13,566.00 ",171,2.2,2011
Mercedes-Benz," $14,500.00 ",171,2.2,2011
Volkswagen," $9,900.00 ",171,1.6,2011
Audi," $21,800.00 ",172,2.0,2011
Mercedes-Benz," $20,500.00 ",173,1.8,2011
Mercedes-Benz," $20,500.00 ",173,1.8,2011
Volkswagen," $16,700.00 ",175,2.0,2011
BMW," $29,900.00 ",175,2.0,2011
Renault," $11,500.00 ",175,1.5,2011
Volkswagen," $11,999.00 ",176,2.0,2011
Renault," $9,100.00 ",176,1.5,2011
Mercedes-Benz," $11,850.00 ",177,2.2,2011
Volkswagen," $10,950.00 ",177,2.0,2011
Renault," $11,950.00 ",177,1.5,2011
BMW," $39,000.00 ",180,3.0,2011
Mercedes-Benz," $11,500.00 ",180,2.2,2011
BMW," $8,100.00 ",180,2.0,2011
BMW," $18,000.00 ",180,2.0,2011
Audi," $25,300.00 ",180,2.0,2011
Renault," $10,950.00 ",180,1.5,2011
Volkswagen," $9,000.00 ",181,1.6,2011
Mercedes-Benz," $13,200.00 ",182,2.2,2011
Volkswagen," $12,300.00 ",182,2.0,2011
Renault," $11,300.00 ",183,2.0,2011
Renault," $9,300.00 ",184,1.5,2011
Renault," $9,600.00 ",184,1.5,2011
Renault," $11,300.00 ",184,1.5,2011
Mercedes-Benz," $12,900.00 ",185,2.2,2011
Volkswagen," $19,000.00 ",185,2.0,2011
Renault," $10,500.00 ",185,1.5,2011
Renault," $10,500.00 ",185,1.5,2011
Renault," $10,500.00 ",185,1.5,2011
Volkswagen," $10,900.00 ",185,1.4,2011
Volkswagen," $10,900.00 ",185,1.4,2011
Volkswagen," $15,200.00 ",185,1.4,2011
Renault," $6,450.00 ",186,1.5,2011
Volkswagen," $11,500.00 ",189,2.0,2011
Audi," $18,300.00 ",190,2.0,2011
Mercedes-Benz," $20,400.00 ",190,1.8,2011
Mercedes-Benz," $20,400.00 ",190,1.8,2011
Mercedes-Benz," $20,400.00 ",190,1.8,2011
Renault," $11,111.00 ",190,1.5,2011
Mercedes-Benz," $12,700.00 ",193,2.2,2011
Mercedes-Benz," $12,800.00 ",193,2.2,2011
Volkswagen," $9,990.00 ",194,1.6,2011
Renault," $10,550.00 ",195,2.0,2011
Volkswagen," $18,100.00 ",195,2.0,2011
Volkswagen," $12,000.00 ",196,2.0,2011
Volkswagen," $18,700.00 ",196,2.0,2011
Volkswagen," $9,800.00 ",196,1.6,2011
Mercedes-Benz," $12,700.00 ",198,2.2,2011
Mercedes-Benz," $20,300.00 ",198,1.8,2011
Mercedes-Benz," $20,300.00 ",198,1.8,2011
Mercedes-Benz," $20,300.00 ",198,1.8,2011
Mercedes-Benz," $12,700.00 ",199,2.2,2011
Volkswagen," $22,500.00 ",200,2.0,2011
Volkswagen," $8,500.00 ",200,1.6,2011
Volkswagen," $9,300.00 ",200,1.6,2011
Mercedes-Benz," $21,200.00 ",206,2.1,2011
Mercedes-Benz," $11,900.00 ",215,2.2,2011
Volkswagen," $13,700.00 ",222,2.0,2011
BMW," $38,000.00 ",223,3.0,2011
BMW," $29,500.00 ",230,3.0,2011
Volkswagen," $12,800.00 ",230,2.0,2011
Renault," $10,500.00 ",250,1.5,2011
Mercedes-Benz," $16,500.00 ",260,2.2,2011
Volkswagen," $7,500.00 ",280,1.6,2011
Mitsubishi," $11,800.00 ",1,1.5,2010
Toyota," $13,850.00 ",24,1.6,2010
Audi," $95,000.00 ",30,5.2,2010
Audi," $36,000.00 ",40,3.0,2010
Toyota," $10,700.00 ",57,1.3,2010
Mercedes-Benz," $23,200.00 ",58,1.8,2010
Volkswagen," $9,000.00 ",59,2.0,2010
Volkswagen," $10,700.00 ",60,1.4,2010
Mercedes-Benz," $38,900.00 ",65,4.5,2010
Toyota," $45,500.00 ",65,4.0,2010
Mitsubishi," $8,500.00 ",65,1.3,2010
Toyota," $36,000.00 ",66,3.0,2010
Mercedes-Benz," $20,200.00 ",69,2.0,2010
Toyota," $22,000.00 ",73,3.5,2010
Mercedes-Benz," $56,800.00 ",74,6.3,2010
BMW," $23,500.00 ",74,2.0,2010
Audi," $28,500.00 ",74,2.0,2010
Toyota," $11,000.00 ",74,1.4,2010
Mercedes-Benz," $69,900.00 ",76,6.0,2010
Mercedes-Benz," $69,900.00 ",76,6.0,2010
BMW," $45,500.00 ",76,4.4,2010
Mercedes-Benz," $28,900.00 ",78,3.5,2010
BMW," $36,900.00 ",81,3.0,2010
Mercedes-Benz," $44,000.00 ",82,5.5,2010
BMW," $36,900.00 ",82,3.0,2010
Mitsubishi," $11,700.00 ",82,1.5,2010
BMW," $36,300.00 ",83,3.5,2010
BMW," $15,000.00 ",85,4.8,2010
BMW," $34,500.00 ",85,3.0,2010
Toyota," $30,000.00 ",85,2.7,2010
Mercedes-Benz," $29,900.00 ",86,3.0,2010
BMW," $32,500.00 ",86,3.0,2010
Toyota," $17,950.00 ",87,2.4,2010
Audi," $41,000.00 ",88,4.2,2010
Renault," $12,900.00 ",89,2.5,2010
Toyota," $29,500.00 ",90,2.7,2010
Toyota," $18,900.00 ",90,2.0,2010
Volkswagen," $11,900.00 ",91,1.4,2010
Mitsubishi," $9,200.00 ",92,2.0,2010
Toyota," $39,900.00 ",94,4.0,2010
Mitsubishi," $9,350.00 ",94,1.5,2010
Mercedes-Benz," $31,990.00 ",95,4.7,2010
Volkswagen," $12,999.00 ",95,1.6,2010
Volkswagen," $9,950.00 ",95,1.4,2010
Mercedes-Benz," $32,000.00 ",96,3.5,2010
Renault," $6,700.00 ",96,1.4,2010
Toyota," $42,000.00 ",97,4.0,2010
BMW," $37,900.00 ",97,3.0,2010
Volkswagen," $9,800.00 ",98,1.6,2010
Mitsubishi," $8,350.00 ",98,1.5,2010
Audi," $22,500.00 ",99,2.0,2010
Mercedes-Benz," $35,500.00 ",100,3.5,2010
Mercedes-Benz," $35,500.00 ",100,3.5,2010
Volkswagen," $11,500.00 ",100,2.0,2010
Toyota," $14,900.00 ",100,1.8,2010
Renault," $8,700.00 ",100,1.5,2010
Renault," $9,999.00 ",100,1.5,2010
Toyota," $25,500.00 ",103,3.5,2010
Renault," $10,850.00 ",103,2.5,2010
Audi," $25,900.00 ",104,2.8,2010
Volkswagen," $13,500.00 ",104,1.8,2010
Renault," $7,199.00 ",104,1.5,2010
Renault," $7,900.00 ",105,1.5,2010
Mercedes-Benz," $16,500.00 ",107,2.2,2010
Volkswagen," $9,200.00 ",107,1.6,2010
Mercedes-Benz," $40,500.00 ",108,5.5,2010
BMW," $34,900.00 ",110,4.4,2010
Renault," $13,900.00 ",111,2.5,2010
Audi," $25,000.00 ",112,3.2,2010
Mercedes-Benz," $17,500.00 ",113,2.2,2010
BMW," $39,500.00 ",115,4.4,2010
BMW," $31,800.00 ",115,3.0,2010
Audi," $36,500.00 ",115,3.0,2010
Mercedes-Benz," $38,700.00 ",117,5.5,2010
BMW," $31,111.00 ",117,4.4,2010
BMW," $23,700.00 ",117,2.0,2010
Mercedes-Benz," $24,800.00 ",118,3.0,2010
Toyota," $11,400.00 ",118,1.4,2010
Mercedes-Benz," $33,800.00 ",120,3.0,2010
Volkswagen," $16,500.00 ",123,1.8,2010
Volkswagen," $17,900.00 ",123,1.8,2010
Audi," $15,800.00 ",123,1.4,2010
Mercedes-Benz," $22,700.00 ",125,2.2,2010
Mercedes-Benz," $39,900.00 ",126,5.5,2010
Audi," $37,800.00 ",126,3.0,2010
Mercedes-Benz," $39,900.00 ",127,5.5,2010
Audi," $19,990.00 ",127,2.8,2010
BMW," $28,000.00 ",127,2.5,2010
Volkswagen," $9,600.00 ",128,1.9,2010
Volkswagen," $10,799.00 ",128,1.9,2010
Volkswagen," $8,900.00 ",128,1.4,2010
BMW," $31,500.00 ",130,3.0,2010
Audi," $35,500.00 ",130,3.0,2010
Volkswagen," $10,500.00 ",130,1.9,2010
Volkswagen," $12,750.00 ",130,1.4,2010
BMW," $32,500.00 ",131,2.0,2010
Mercedes-Benz," $43,999.00 ",132,3.0,2010
Mercedes-Benz," $38,500.00 ",134,3.0,2010
BMW," $32,500.00 ",134,2.0,2010
Volkswagen," $12,900.00 ",136,1.6,2010
Volkswagen," $11,450.00 ",140,2.0,2010
Toyota," $21,950.00 ",141,2.7,2010
Audi," $35,900.00 ",143,3.0,2010
Volkswagen," $14,800.00 ",143,2.0,2010
Audi," $17,500.00 ",144,2.0,2010
Audi," $36,000.00 ",145,3.0,2010
Mercedes-Benz," $17,800.00 ",145,2.2,2010
BMW," $12,090.00 ",145,1.6,2010
Renault," $5,300.00 ",145,1.5,2010
Toyota," $11,999.00 ",147,2.4,2010
Mercedes-Benz," $11,800.00 ",148,2.2,2010
Toyota," $33,200.00 ",150,4.0,2010
Audi," $18,400.00 ",151,2.0,2010
Renault," $9,700.00 ",152,2.0,2010
Volkswagen," $10,700.00 ",153,2.0,2010
Volkswagen," $9,300.00 ",154,2.0,2010
Audi," $20,500.00 ",155,3.0,2010
Renault," $9,200.00 ",155,1.5,2010
Volkswagen," $17,000.00 ",157,2.0,2010
BMW," $17,000.00 ",158,2.0,2010
Audi," $36,500.00 ",159,3.0,2010
Mercedes-Benz," $9,300.00 ",159,2.2,2010
Renault," $12,350.00 ",159,2.0,2010
Volkswagen," $11,250.00 ",159,1.4,2010
BMW," $34,500.00 ",160,3.0,2010
Audi," $19,999.00 ",160,2.0,2010
Volkswagen," $15,900.00 ",160,1.8,2010
Renault," $11,500.00 ",160,1.5,2010
Volkswagen," $28,000.00 ",163,2.0,2010
Volkswagen," $16,800.00 ",164,2.0,2010
Audi," $21,500.00 ",165,2.0,2010
Volkswagen," $11,300.00 ",165,1.9,2010
Audi," $37,000.00 ",170,3.0,2010
Mercedes-Benz," $18,500.00 ",170,2.2,2010
Volkswagen," $10,700.00 ",171,1.9,2010
Mercedes-Benz," $16,300.00 ",175,2.2,2010
Audi," $22,500.00 ",175,2.0,2010
Volkswagen," $7,200.00 ",177,1.9,2010
Renault," $9,000.00 ",179,1.5,2010
Volkswagen," $8,900.00 ",180,1.9,2010
Renault," $8,200.00 ",180,1.6,2010
Renault," $5,400.00 ",181,1.5,2010
Audi," $22,800.00 ",184,2.7,2010
Renault," $7,300.00 ",186,1.5,2010
Renault," $7,850.00 ",187,1.5,2010
Renault," $9,500.00 ",189,2.0,2010
Renault," $8,200.00 ",192,1.5,2010
Audi," $30,900.00 ",195,3.0,2010
Mercedes-Benz," $23,800.00 ",195,2.2,2010
Mercedes-Benz," $22,900.00 ",197,2.2,2010
BMW," $33,000.00 ",200,3.0,2010
Mercedes-Benz," $11,500.00 ",200,2.2,2010
BMW," $25,800.00 ",203,2.0,2010
Renault," $11,990.00 ",210,1.1,2010
Audi," $29,000.00 ",213,3.0,2010
Renault," $6,700.00 ",216,1.5,2010
Renault," $8,100.00 ",219,2.5,2010
Renault," $9,250.00 ",220,1.5,2010
BMW," $35,500.00 ",235,3.0,2010
Volkswagen," $14,400.00 ",237,2.0,2010
Volkswagen," $11,999.00 ",240,1.6,2010
Volkswagen," $12,300.00 ",248,1.9,2010
Volkswagen," $17,777.00 ",250,2.0,2010
Volkswagen," $17,777.00 ",250,2.0,2010
Volkswagen," $17,777.00 ",250,2.0,2010
Volkswagen," $9,750.00 ",253,1.9,2010
Toyota," $47,700.00 ",810,4.7,2010
Toyota," $11,600.00 ",24,1.6,2009
Toyota," $17,999.00 ",35,2.0,2009
BMW," $39,000.00 ",38,3.0,2009
Mercedes-Benz," $17,999.00 ",38,2.0,2009
Mercedes-Benz," $44,000.00 ",39,5.5,2009
Toyota," $37,700.00 ",47,5.7,2009
Toyota," $18,800.00 ",47,2.4,2009
BMW," $40,000.00 ",48,4.4,2009
BMW," $42,000.00 ",59,4.4,2009
Mitsubishi," $12,750.00 ",59,2.4,2009
Toyota," $9,800.00 ",65,1.6,2009
Mitsubishi," $8,000.00 ",67,1.5,2009
Renault," $7,450.00 ",68,1.2,2009
Audi," $17,700.00 ",70,2.0,2009
Toyota," $33,333.00 ",73,4.0,2009
Toyota," $33,333.00 ",73,4.0,2009
Mercedes-Benz," $51,500.00 ",75,6.3,2009
Mitsubishi," $13,200.00 ",79,2.4,2009
Mitsubishi," $9,800.00 ",81,2.0,2009
Toyota," $14,299.00 ",83,2.0,2009
Audi," $23,500.00 ",83,2.0,2009
Mitsubishi," $12,999.00 ",84,2.4,2009
Mitsubishi," $9,200.00 ",84,2.0,2009
Mercedes-Benz," $63,000.00 ",86,5.5,2009
Toyota," $11,300.00 ",87,1.0,2009
Toyota," $39,000.00 ",88,4.5,2009
Volkswagen," $8,900.00 ",90,1.9,2009
Mitsubishi," $8,400.00 ",91,1.5,2009
Mercedes-Benz," $37,500.00 ",94,5.5,2009
Mercedes-Benz," $23,900.00 ",96,3.5,2009
Toyota," $25,900.00 ",97,4.0,2009
Mitsubishi," $18,700.00 ",97,3.2,2009
Audi," $24,996.00 ",98,3.2,2009
Mitsubishi," $9,900.00 ",98,2.0,2009
Mercedes-Benz," $70,500.00 ",99,5.5,2009
Audi," $55,000.00 ",100,6.0,2009
Renault," $6,450.00 ",100,1.5,2009
Renault," $8,999.00 ",100,1.5,2009
Renault," $9,500.00 ",100,1.5,2009
Volkswagen," $8,900.00 ",100,1.4,2009
Mitsubishi," $15,500.00 ",102,3.0,2009
Volkswagen," $21,900.00 ",107,3.0,2009
Audi," $31,999.00 ",107,3.0,2009
Mitsubishi," $20,500.00 ",109,3.2,2009
Volkswagen," $13,000.00 ",110,1.9,2009
Mercedes-Benz," $18,900.00 ",111,2.5,2009
Toyota," $14,100.00 ",113,2.4,2009
Audi," $19,300.00 ",113,1.8,2009
Audi," $21,900.00 ",114,3.2,2009
Toyota," $15,300.00 ",116,2.4,2009
Mitsubishi," $12,000.00 ",121,2.4,2009
Mitsubishi," $21,000.00 ",122,3.2,2009
Volkswagen," $22,000.00 ",123,3.0,2009
Mitsubishi," $10,400.00 ",123,2.0,2009
Renault," $7,499.00 ",123,1.5,2009
Renault," $8,700.00 ",123,1.5,2009
Audi," $18,300.00 ",125,2.0,2009
Mitsubishi," $8,900.00 ",125,1.8,2009
Toyota," $9,500.00 ",125,1.6,2009
Renault," $7,500.00 ",128,1.5,2009
Toyota," $12,900.00 ",129,1.8,2009
Toyota," $38,300.00 ",130,5.7,2009
Audi," $16,700.00 ",131,2.0,2009
Renault," $7,500.00 ",131,1.6,2009
Volkswagen," $15,200.00 ",132,2.5,2009
BMW," $33,700.00 ",134,4.4,2009
Mitsubishi," $11,500.00 ",134,2.4,2009
Toyota," $17,300.00 ",135,3.5,2009
Mitsubishi," $13,300.00 ",135,3.0,2009
Mitsubishi," $18,500.00 ",135,3.0,2009
Audi," $18,700.00 ",136,2.0,2009
BMW," $32,000.00 ",138,3.0,2009
Mercedes-Benz," $14,100.00 ",138,2.2,2009
Mercedes-Benz," $29,000.00 ",139,3.5,2009
Mercedes-Benz," $24,900.00 ",140,5.5,2009
BMW," $26,900.00 ",140,4.8,2009
BMW," $27,800.00 ",140,3.0,2009
BMW," $27,900.00 ",140,3.0,2009
Renault," $5,650.00 ",140,1.4,2009
Renault," $11,900.00 ",143,2.0,2009
Mercedes-Benz," $14,000.00 ",144,2.2,2009
Volkswagen," $11,900.00 ",144,1.6,2009
Mitsubishi," $8,600.00 ",145,2.0,2009
BMW," $33,000.00 ",147,3.0,2009
Mercedes-Benz," $27,300.00 ",149,5.46,2009
Renault," $8,900.00 ",150,2.0,2009
Volkswagen," $22,500.00 ",151,3.0,2009
Toyota," $13,300.00 ",152,2.0,2009
Volkswagen," $9,200.00 ",156,1.9,2009
Toyota," $12,200.00 ",157,2.4,2009
Volkswagen," $7,600.00 ",158,2.0,2009
Toyota," $13,300.00 ",158,2.0,2009
Volkswagen," $9,750.00 ",159,1.9,2009
Volkswagen," $9,800.00 ",160,1.9,2009
Mercedes-Benz," $36,000.00 ",162,3.0,2009
Renault," $12,200.00 ",164,2.5,2009
Audi," $21,700.00 ",167,3.0,2009
Mercedes-Benz," $32,500.00 ",168,3.2,2009
Renault," $8,300.00 ",168,1.6,2009
Volkswagen," $11,000.00 ",171,1.9,2009
Toyota," $12,900.00 ",177,2.4,2009
Renault," $12,399.00 ",177,2.0,2009
Volkswagen," $9,000.00 ",178,1.9,2009
Audi," $23,900.00 ",180,3.0,2009
Audi," $25,500.00 ",181,3.0,2009
Volkswagen," $10,900.00 ",185,1.9,2009
BMW," $29,500.00 ",189,3.0,2009
Mercedes-Benz," $13,600.00 ",190,2.2,2009
Renault," $9,000.00 ",190,1.5,2009
Toyota," $13,999.00 ",198,2.4,2009
Mercedes-Benz," $13,600.00 ",199,2.2,2009
Renault," $9,300.00 ",200,1.5,2009
Volkswagen," $9,650.00 ",200,1.4,2009
Audi," $21,000.00 ",210,4.2,2009
Renault," $7,300.00 ",212,1.5,2009
Mercedes-Benz," $19,700.00 ",220,2.2,2009
Renault," $8,300.00 ",221,1.5,2009
Renault," $6,999.00 ",222,1.5,2009
Mercedes-Benz," $16,500.00 ",223,2.2,2009
Volkswagen," $14,500.00 ",229,2.0,2009
Renault," $13,200.00 ",230,2.0,2009
Volkswagen," $11,800.00 ",230,1.9,2009
Renault," $10,500.00 ",233,1.5,2009
BMW," $29,900.00 ",235,3.0,2009
Volkswagen," $10,600.00 ",240,2.5,2009
Volkswagen," $12,999.00 ",250,1.9,2009
Mercedes-Benz," $15,800.00 ",264,2.2,2009
Audi," $12,450.00 ",1,2.0,2008
BMW," $19,990.00 ",1,2.0,2008
Toyota," $14,000.00 ",1,1.8,2008
Mercedes-Benz," $70,000.00 ",21,6.0,2008
BMW," $22,900.00 ",25,3.0,2008
Toyota," $8,700.00 ",38,1.6,2008
Mercedes-Benz," $53,500.00 ",46,5.5,2008
Mitsubishi," $18,800.00 ",47,3.0,2008
Mitsubishi," $9,200.00 ",48,1.5,2008
Mitsubishi," $10,600.00 ",52,2.0,2008
Mitsubishi," $9,900.00 ",55,2.0,2008
Volkswagen," $15,200.00 ",58,2.0,2008
Toyota," $29,500.00 ",63,4.0,2008
Toyota," $21,999.00 ",69,3.5,2008
Toyota," $20,900.00 ",69,2.7,2008
BMW," $17,900.00 ",69,2.0,2008
BMW," $26,500.00 ",70,3.0,2008
Toyota," $20,800.00 ",70,2.7,2008
Toyota," $14,300.00 ",71,2.4,2008
Toyota," $24,000.00 ",73,4.0,2008
Mercedes-Benz," $17,800.00 ",73,3.0,2008
Renault," $6,300.00 ",73,1.5,2008
Toyota," $7,500.00 ",74,1.3,2008
Mercedes-Benz," $25,500.00 ",77,3.5,2008
Mitsubishi," $7,500.00 ",79,1.6,2008
Renault," $8,200.00 ",79,1.6,2008
Toyota," $25,000.00 ",80,4.0,2008
Toyota," $14,400.00 ",80,2.4,2008
Mitsubishi," $8,700.00 ",80,1.5,2008
Toyota," $10,100.00 ",83,1.6,2008
Mercedes-Benz," $24,990.00 ",85,5.5,2008
Mercedes-Benz," $34,999.00 ",85,5.5,2008
Mitsubishi," $17,900.00 ",87,3.8,2008
Toyota," $8,900.00 ",87,1.6,2008
Toyota," $9,150.00 ",87,1.6,2008
Toyota," $10,400.00 ",87,1.6,2008
Renault," $7,245.00 ",87,1.4,2008
Mercedes-Benz," $39,900.00 ",88,6.2,2008
Mercedes-Benz," $30,500.00 ",89,6.3,2008
Mitsubishi," $17,000.00 ",89,3.8,2008
Mitsubishi," $17,900.00 ",89,3.8,2008
BMW," $13,000.00 ",90,5.0,2008
Toyota," $24,800.00 ",90,4.0,2008
Mitsubishi," $14,500.00 ",90,3.0,2008
BMW," $32,900.00 ",90,3.0,2008
BMW," $16,999.00 ",90,2.5,2008
Toyota," $11,800.00 ",90,1.8,2008
Mercedes-Benz," $18,500.00 ",90,1.8,2008
Mercedes-Benz," $18,800.00 ",90,1.8,2008
Toyota," $9,500.00 ",90,1.6,2008
Renault," $4,900.00 ",90,1.4,2008
Renault," $7,900.00 ",91,1.5,2008
Mitsubishi," $9,800.00 ",92,2.0,2008
Mitsubishi," $18,900.00 ",93,3.8,2008
Audi," $17,500.00 ",94,1.8,2008
Mitsubishi," $10,500.00 ",95,3.2,2008
Mitsubishi," $15,000.00 ",95,2.5,2008
Mitsubishi," $9,300.00 ",95,2.0,2008
Toyota," $13,250.00 ",96,2.4,2008
Mitsubishi," $8,900.00 ",96,2.0,2008
Renault," $7,600.00 ",97,1.6,2008
Mitsubishi," $11,499.00 ",98,2.4,2008
Toyota," $14,700.00 ",98,2.0,2008
Volkswagen," $15,850.00 ",98,2.0,2008
Toyota," $9,800.00 ",98,1.6,2008
Mitsubishi," $10,200.00 ",99,2.0,2008
Mercedes-Benz," $18,000.00 ",99,1.8,2008
Toyota," $39,500.00 ",100,4.5,2008
Volkswagen," $10,500.00 ",100,1.8,2008
Volkswagen," $10,800.00 ",100,1.8,2008
Renault," $7,700.00 ",100,1.6,2008
Mercedes-Benz," $33,900.00 ",102,5.0,2008
Toyota," $13,900.00 ",102,3.5,2008
Toyota," $13,900.00 ",102,3.5,2008
Mitsubishi," $10,200.00 ",102,2.0,2008
Toyota," $9,500.00 ",103,1.6,2008
BMW," $21,335.00 ",105,3.0,2008
Mitsubishi," $8,800.00 ",105,2.0,2008
Toyota," $14,900.00 ",106,2.4,2008
Toyota," $9,950.00 ",106,1.6,2008
Mitsubishi," $16,999.00 ",107,3.0,2008
Mercedes-Benz," $17,300.00 ",107,1.8,2008
Toyota," $25,999.00 ",108,4.0,2008
BMW," $32,000.00 ",108,3.0,2008
Toyota," $10,300.00 ",108,1.6,2008
BMW," $30,500.00 ",110,4.4,2008
Toyota," $14,900.00 ",110,3.5,2008
BMW," $9,500.00 ",110,3.0,2008
Mitsubishi," $12,700.00 ",110,2.4,2008
Mitsubishi," $13,300.00 ",110,2.4,2008
Mitsubishi," $8,500.00 ",110,2.0,2008
Mitsubishi," $9,000.00 ",110,2.0,2008
Volkswagen," $10,300.00 ",110,1.9,2008
Mitsubishi," $12,999.00 ",111,3.0,2008
Audi," $52,999.00 ",112,4.2,2008
Mitsubishi," $18,000.00 ",112,3.0,2008
Volkswagen," $19,500.00 ",112,2.5,2008
Mitsubishi," $7,999.00 ",112,2.0,2008
Mitsubishi," $7,300.00 ",112,1.6,2008
BMW," $18,500.00 ",114,2.0,2008
Toyota," $37,500.00 ",115,5.7,2008
BMW," $34,000.00 ",115,5.0,2008
Toyota," $26,900.00 ",115,4.0,2008
Mitsubishi," $14,999.00 ",115,3.0,2008
Mitsubishi," $17,555.00 ",115,3.0,2008
BMW," $37,500.00 ",115,3.0,2008
Volkswagen," $20,000.00 ",115,2.5,2008
Mitsubishi," $9,200.00 ",115,2.0,2008
Audi," $23,000.00 ",115,1.8,2008
Toyota," $8,900.00 ",115,1.6,2008
Toyota," $9,200.00 ",115,1.6,2008
Audi," $23,500.00 ",116,4.2,2008
Mitsubishi," $13,499.00 ",116,2.4,2008
Mitsubishi," $6,300.00 ",116,1.5,2008
Mitsubishi," $8,500.00 ",116,1.5,2008
Toyota," $29,900.00 ",117,3.0,2008
